,time_stamp,congestion_rate,week
355,2023-03-16 17:00:00,0.3709677419354839,0
356,2023-03-16 18:00:00,0.510752688172043,0
357,2023-03-16 19:00:00,0.7258064516129032,0
358,2023-03-16 20:00:00,0.7634408602150538,0
359,2023-03-16 21:00:00,0.7903225806451613,0
360,2023-03-16 22:00:00,0.6774193548387096,0
361,2023-03-16 23:00:00,0.7849462365591398,0
362,2023-03-17 00:00:00,0.7903225806451613,0
363,2023-03-17 01:00:00,0.7795698924731183,0
364,2023-03-17 02:00:00,0.6774193548387096,0
365,2023-03-17 03:00:00,0.553763440860215,0
366,2023-03-17 04:00:00,0.3333333333333333,0
367,2023-03-17 05:00:00,0.2903225806451613,0
368,2023-03-17 06:00:00,0.26344086021505375,0
369,2023-03-17 07:00:00,0.23118279569892472,0
370,2023-03-17 08:00:00,0.22580645161290322,0
371,2023-03-17 09:00:00,0.22580645161290322,0
372,2023-03-17 10:00:00,0.20967741935483872,1
373,2023-03-17 11:00:00,0.20430107526881722,1
374,2023-03-17 12:00:00,0.1989247311827957,1
375,2023-03-17 13:00:00,0.20430107526881722,1
376,2023-03-17 14:00:00,0.20430107526881722,1
377,2023-03-17 15:00:00,0.21505376344086022,1
378,2023-03-17 16:00:00,0.23118279569892472,1
379,2023-03-17 17:00:00,0.23118279569892472,1
380,2023-03-17 18:00:00,0.23118279569892472,1
381,2023-03-17 19:00:00,0.25806451612903225,1
382,2023-03-17 20:00:00,0.26344086021505375,1
383,2023-03-17 21:00:00,0.26344086021505375,1
384,2023-03-17 22:00:00,0.26344086021505375,1
385,2023-03-17 23:00:00,0.27419354838709675,1
386,2023-03-18 00:00:00,0.3225806451612903,1
387,2023-03-18 01:00:00,0.3602150537634409,1
388,2023-03-18 02:00:00,0.34408602150537637,1
389,2023-03-18 03:00:00,0.3387096774193548,1
390,2023-03-18 04:00:00,0.3118279569892473,1
391,2023-03-18 05:00:00,0.27956989247311825,1
392,2023-03-18 06:00:00,0.27956989247311825,1
393,2023-03-18 07:00:00,0.27419354838709675,1
394,2023-03-18 08:00:00,0.27419354838709675,1
395,2023-03-18 09:00:00,0.27419354838709675,1
396,2023-03-18 10:00:00,0.27419354838709675,1
397,2023-03-18 11:00:00,0.26881720430107525,1
398,2023-03-18 12:00:00,0.27956989247311825,1
399,2023-03-18 13:00:00,0.27419354838709675,1
400,2023-03-18 14:00:00,0.27419354838709675,1
401,2023-03-18 15:00:00,0.27419354838709675,1
402,2023-03-18 16:00:00,0.26881720430107525,1
403,2023-03-18 17:00:00,0.26881720430107525,1
404,2023-03-18 18:00:00,0.27419354838709675,1
405,2023-03-18 19:00:00,0.27956989247311825,1
406,2023-03-18 20:00:00,0.27956989247311825,1
407,2023-03-18 21:00:00,0.26881720430107525,1
408,2023-03-18 22:00:00,0.26881720430107525,1
409,2023-03-18 23:00:00,0.27419354838709675,1
410,2023-03-19 00:00:00,0.2903225806451613,1
411,2023-03-19 01:00:00,0.27956989247311825,1
412,2023-03-19 02:00:00,0.27419354838709675,1
413,2023-03-19 03:00:00,0.27419354838709675,1
414,2023-03-19 04:00:00,0.26881720430107525,1
415,2023-03-19 05:00:00,0.26881720430107525,1
416,2023-03-19 06:00:00,0.26881720430107525,1
417,2023-03-19 07:00:00,0.26881720430107525,1
418,2023-03-19 08:00:00,0.26881720430107525,1
419,2023-03-19 09:00:00,0.26881720430107525,1
